content_group_id,input_sha256,content_group_size,rollout_id,root_family_id,split,stratum,online_source,control_sha256,statistics_unit
666ef1755ecdce42,666ef1755ecdce4261c3909beaf737d9d8419beeb48739b8d57d298cc6a13b88,1,L2RAR1_NORM_02_510000_r00,L2RAR1_NORM_02_510000,dev_select,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_02_510000/rollout_00/observations_dense.jsonl,39236f0019548e85d3f1767c44917ac0f2f7bf8e206bfde4a50f470bd8da4be8,root_family_id
66afb36bf87ccb94,66afb36bf87ccb949393344f3f6dc72ebd29c60832e9cdc2cb8122ec50fbc70f,1,L2RAR1_LOSS_00_510000_r00,L2RAR1_LOSS_00_510000,dev_fit,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_00_510000/rollout_00/observations_dense.jsonl,f3721fc768b20bcb04948502139c9e447dd117b28e98c22fa0ef6a5577e00bc8,root_family_id
67df226f5ba24c09,67df226f5ba24c091d35ddc6179e75ed8d433ca3eb3430677a6642e2786276d3,1,L2RAR1_TOUC_03_510000_r02,L2RAR1_TOUC_03_510000,dev_select,touch_without_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_TOUC_03_510000/rollout_02/observations_dense.jsonl,66bb9aab63a5b4f4f98eeca528c545c6cee61a5e98ea8e3387297e7275b48cac,root_family_id
6851141e52c0e828,6851141e52c0e82869bf47f58b74fe62321b08d52926e0eb5cbadb091bb8ef12,1,L2RAR1_HIST_01_510000_r00,L2RAR1_HIST_01_510000,dev_fit,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_01_510000/rollout_00/observations_dense.jsonl,50c48be6220a873bd5e58e4b7031ea1236402f1e45feaf848ee9813026b2454d,root_family_id
6c4b7684e13fe04b,6c4b7684e13fe04b394f98f1baab23d1891ed513820eb7754616fe98ce528102,1,L2RAR1_MISS_01_510000_r02,L2RAR1_MISS_01_510000,dev_fit,miss_without_prior_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_MISS_01_510000/rollout_02/observations_dense.jsonl,019981b330cd65071dc5c930e68649e6c6922551a6b2180ef24e0596f21f87c9,root_family_id
6cf4f267e78aa06b,6cf4f267e78aa06bc158ea749a917f28954cd0d227f4f5d26fe127d2cce72b75,1,L2RAR1_BRIE_03_510000_r03,L2RAR1_BRIE_03_510000,dev_select,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_03_510000/rollout_03/observations_dense.jsonl,f04a210d60f8e6b9240b0fbbb9d00ad455733a8d63422587b483bf4503386648,root_family_id
6e37bf5e0fefaffb,6e37bf5e0fefaffb5c98b5d163a28b6303ecf4ca2e7bec69598fb67b0e86f586,1,L2RAR1_MISS_00_510000_r01,L2RAR1_MISS_00_510000,dev_fit,miss_without_prior_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_MISS_00_510000/rollout_01/observations_dense.jsonl,8ff77480ca91989d48b0a42935ff16daed11aa407843b72437eb058cc7222ca7,root_family_id
6e7a62227ad65420,6e7a62227ad65420b3f2b014b92f34f7e01b38cc59107de5e3db570b4629073d,1,L2RAR1_HIST_01_510000_r03,L2RAR1_HIST_01_510000,dev_fit,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_01_510000/rollout_03/observations_dense.jsonl,ae203ae9bd070314d46ed317755cf9a7b653fc176ed5a84666f422428a70d4a8,root_family_id
6fb41cdde92b9950,6fb41cdde92b99507258ba2cb5fcb894716fa34894e6fe4d00aa29b928321e70,1,L2RAR1_HIST_00_510000_r02,L2RAR1_HIST_00_510000,dev_fit,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_00_510000/rollout_02/observations_dense.jsonl,31b847e323a49ebb03de92770ae5f6e6eace16226b19b2161183bfd46aff5ac7,root_family_id
706b6d03072e1a3b,706b6d03072e1a3bfd02cd087bd035ee3821ad78c3735aa27a482d0ff34d4e4c,1,L2RAR1_LOSS_01_510000_r02,L2RAR1_LOSS_01_510000,dev_fit,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_01_510000/rollout_02/observations_dense.jsonl,b8fafef966dc9fc52cd50573e195c84c7e575290af90752eaeb23a348f936469,root_family_id
710c4a2acdb4d2b4,710c4a2acdb4d2b4c200a19dfb07aee41076a1faa0bcb4917324cb83123cb663,1,L2RAR1_LONG_03_510000_r03,L2RAR1_LONG_03_510000,dev_select,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_03_510000/rollout_03/observations_dense.jsonl,ae89fb2203de9445c1e7c18c699f21e0ef6e1935920627cba9df2983d7587c9d,root_family_id
7166a82450c98443,7166a82450c98443bea563ca05556e81e405586687ba137f1dee72ac3e4d7ccc,1,L2RAR1_HIST_03_510000_r00,L2RAR1_HIST_03_510000,dev_select,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_03_510000/rollout_00/observations_dense.jsonl,00ff830440cf4b7eb342450f9302b9f6e06ff609ee502f855deb1ac7ef99b9c2,root_family_id
77ff06fba09d1166,77ff06fba09d1166a2ab1482db04151655db09e197f63e084c2a149ab31584fb,1,L2RAR1_MISS_03_510000_r00,L2RAR1_MISS_03_510000,dev_select,miss_without_prior_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_MISS_03_510000/rollout_00/observations_dense.jsonl,1033e0801fdc07f54e02a68a30b5e12eb698803353478d67514fdadb54906369,root_family_id
784c37926f5950d1,784c37926f5950d11d95fd45203b84f86aed1b5e0193714fc9832826b6d39dc3,1,L2RAR1_LOSS_00_510000_r02,L2RAR1_LOSS_00_510000,dev_fit,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_00_510000/rollout_02/observations_dense.jsonl,2ed304d81e6be69fb3b6198054f59a37fc1dbde2c71942cb119f572683a5d0bd,root_family_id
7a0fecdf028eb3e8,7a0fecdf028eb3e8cd18c6c82be92c591ba3a68d7fff3cb338dca644f4781d4d,1,L2RAR1_COMM_02_510000_r02,L2RAR1_COMM_02_510000,dev_select,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_02_510000/rollout_02/observations_dense.jsonl,f25ac828a3f6bbb5c86d1715ca927144b4f82b56448a83981338aade85b424b9,root_family_id
7ade65a86afcf4d4,7ade65a86afcf4d4e3ba8b2981fd7d6786deacaf849a12c06c3ad22dcb89a520,1,L2RAR1_HIST_03_510000_r01,L2RAR1_HIST_03_510000,dev_select,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_03_510000/rollout_01/observations_dense.jsonl,a985f9968e899eca112f06e95fd6c9bf752d330f92da0e6072cbba93bfe1c84b,root_family_id
7cafbbce7a45b58b,7cafbbce7a45b58b3c420470f142c9f892a342dd7b24cc9d50538c1aa2adc41e,1,L2RAR1_MISS_03_510000_r01,L2RAR1_MISS_03_510000,dev_select,miss_without_prior_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_MISS_03_510000/rollout_01/observations_dense.jsonl,9b1a191c88e55f7202f613464822b5cee0ff3d5b61e0e8f47917c77b4e236b93,root_family_id
7f5c3dbca38d41a2,7f5c3dbca38d41a24610eb9bd3a01b813619a3e8b0be3a9d4398bc18573414df,1,L2RAR1_TOUC_00_510000_r03,L2RAR1_TOUC_00_510000,dev_fit,touch_without_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_TOUC_00_510000/rollout_03/observations_dense.jsonl,a3c64b97e8488e8f834cfbdc771ec94f549adfacc17e48fbbae8d99d519c4edf,root_family_id
808b10edd8137e01,808b10edd8137e010fc5d7d1dddc2af4350902268da66e330b55dc1c2416e957,1,L2RAR1_LONG_03_510000_r02,L2RAR1_LONG_03_510000,dev_select,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_03_510000/rollout_02/observations_dense.jsonl,b546994502099f5234150214a64fd08388faffd15ea58005c22e003150552b00,root_family_id
8161d1afd6ddf3f9,8161d1afd6ddf3f95d32a1c8144686f4eac32492875c962a2e174302b67876bf,1,L2RAR1_BRIE_02_510000_r00,L2RAR1_BRIE_02_510000,dev_select,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_02_510000/rollout_00/observations_dense.jsonl,3594b954e312c939e25e0cebb6b00328f38483a2c6ed08db4b6eb4c7e6307dff,root_family_id
819454ac10feaa3d,819454ac10feaa3d83d5951726cb87b37397419da5887f3d8bca5bf0b68d4212,1,L2RAR1_LONG_02_510000_r01,L2RAR1_LONG_02_510000,dev_select,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_02_510000/rollout_01/observations_dense.jsonl,54332a61805ef6f77c8b364f0a6ec56a309c999ed5d2af7fa16064ebd8191e52,root_family_id
851da145e07c530c,851da145e07c530c46ed8e74508aa07ce936978e447b66adc800b56a4fa43860,1,L2RAR1_MISS_02_510000_r02,L2RAR1_MISS_02_510000,dev_select,miss_without_prior_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_MISS_02_510000/rollout_02/observations_dense.jsonl,060eb82f41746abd0516498bab7a8adbb7ae87e50f7503b34470fabc5d4956cb,root_family_id
86bcedf2b8351e48,86bcedf2b8351e48ead7cae40a056768a0f31786dc389091c0611bb7d26dca9d,1,L2RAR1_NORM_03_510000_r01,L2RAR1_NORM_03_510000,dev_select,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_03_510000/rollout_01/observations_dense.jsonl,10c0109d9fc77173b13c66b977a88bf08a11b038f61e05da4a7aa9829a18ec3f,root_family_id
8830c8ef5e381edc,8830c8ef5e381edcbed84b9a8e181b54e0f93d829d9f6696148b395039328ff9,1,L2RAR1_BRIE_03_510000_r02,L2RAR1_BRIE_03_510000,dev_select,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_03_510000/rollout_02/observations_dense.jsonl,f5052abbfde5b2a2b57c5606e5e4f6c822604f7d0cacf2a5a3d4c6e3512e0186,root_family_id
8995092996700b0b,8995092996700b0b2752f3fa61bbd7ddf82d7ee1432bb80e8fd6a6324999c5dc,1,L2RAR1_NORM_00_510000_r00,L2RAR1_NORM_00_510000,dev_fit,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_00_510000/rollout_00/observations_dense.jsonl,1936839dcffd615fef41a0703c9ad0a8cef54aeb1029815226d25cf26be07706,root_family_id
8c0d091fda1f3435,8c0d091fda1f3435d0adb7063ca0264121577891158482471913ac76aa9f2826,1,L2RAR1_COMM_03_510000_r03,L2RAR1_COMM_03_510000,dev_select,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_03_510000/rollout_03/observations_dense.jsonl,6ade4bc11b032cebc08b860722aa713d344ce6d7a5fa9cddcfeca4c6dc96d7d8,root_family_id
8c14fc0e967a9d52,8c14fc0e967a9d5293f4c3ad4917cd50e0a3b10e0c2577632e6f1af3f0aee26c,1,L2RAR1_NORM_00_510000_r02,L2RAR1_NORM_00_510000,dev_fit,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_00_510000/rollout_02/observations_dense.jsonl,d4e625448a453ba3cd550c9eacc0ebd6a596313d5d8434871930d2c5db67dc3e,root_family_id
8ca93c6b6c5ae371,8ca93c6b6c5ae371a3ca8b4a868c518e7db54a64e0857dd46001a4b2a947d4c5,1,L2RAR1_BRIE_00_510000_r01,L2RAR1_BRIE_00_510000,dev_fit,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_00_510000/rollout_01/observations_dense.jsonl,9b9e26a24d35bbf33871114d8e5a3246de1e93f07ba4d3b0de91d0a1f6f9b239,root_family_id
8ce6db84d0174d8d,8ce6db84d0174d8d222fcf3b005e4ea9225703e46ef6fd43459fabd2f6ab29f7,1,L2RAR1_BRIE_03_510000_r00,L2RAR1_BRIE_03_510000,dev_select,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_03_510000/rollout_00/observations_dense.jsonl,93012b016ea680a6f8fa80711fbb56bc62b696cac10b98d684f5d552d0de6f4b,root_family_id
8cfdbb6abca56784,8cfdbb6abca56784c7368fcf7c63eb33445dc973d57ea606c25d4a0f8b81771b,1,L2RAR1_MISS_03_510000_r02,L2RAR1_MISS_03_510000,dev_select,miss_without_prior_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_MISS_03_510000/rollout_02/observations_dense.jsonl,7bfacf64c9f7c8a1d500ba915e708d88913da507f879765832816b6c91c45dea,root_family_id
8daf5f1c75590e9e,8daf5f1c75590e9ea95abf588dc7953b62bccee7a2d6b72e9a6ae52d05b057af,1,L2RAR1_BRIE_02_510000_r02,L2RAR1_BRIE_02_510000,dev_select,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_02_510000/rollout_02/observations_dense.jsonl,8f20135848413acbc801ea9ff51fb08a2d51ec5218aa0672d09443d954011574,root_family_id
8e3c94d55baf8d68,8e3c94d55baf8d6885b82c2fa27e1a7172e8e25990de8740a458a68e9b7ac61d,1,L2RAR1_LONG_01_510000_r02,L2RAR1_LONG_01_510000,dev_fit,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_01_510000/rollout_02/observations_dense.jsonl,4edfd5ccb3cf37489907bd371876e59de5b9d02185b6ca9131ff9ddc404aca89,root_family_id
91c03a59f49854e4,91c03a59f49854e499665a1e4efa52607f0c7731111d18e77e4be5494251be1f,1,L2RAR1_LONG_00_510000_r03,L2RAR1_LONG_00_510000,dev_fit,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_00_510000/rollout_03/observations_dense.jsonl,f7c1501058623679383a80ad9c59d4173953ae6812ed0e61d8a482d2e39aa533,root_family_id
93d2e498d02defcc,93d2e498d02defcc774ced3ca442a2de05db6a6c0f119013f693ea1b14b5e3d7,1,L2RAR1_HIST_02_510000_r03,L2RAR1_HIST_02_510000,dev_select,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_02_510000/rollout_03/observations_dense.jsonl,ce59524865f2663e26ffa811e2afdd7868e64bfb6e98bbac940fa25013382041,root_family_id
95699d69bd580831,95699d69bd580831835627e32749575304f68b6e510da88b598332115777596a,1,L2RAR1_BRIE_01_510000_r03,L2RAR1_BRIE_01_510000,dev_fit,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_01_510000/rollout_03/observations_dense.jsonl,c1e932cbb4d0c417724e0a83efc7b7bcf51bd4deb77f3dbbcc1621de1658c719,root_family_id
972c824f283e6ffa,972c824f283e6ffa590d5975d88e967d26dcb33ddb3845346102d21be4a14488,1,L2RAR1_TOUC_00_510000_r01,L2RAR1_TOUC_00_510000,dev_fit,touch_without_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_TOUC_00_510000/rollout_01/observations_dense.jsonl,ae80f6fa550a2b9be9f1aa620b92e7ed9d6d0e2818c7a3fef38bec93373e82b5,root_family_id
995664799e3b16be,995664799e3b16be4fd6b0f57e2ecadc16130956786dd4a95e017b164a7639cf,1,L2RAR1_BRIE_02_510000_r03,L2RAR1_BRIE_02_510000,dev_select,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_02_510000/rollout_03/observations_dense.jsonl,6ac418f06e72bcd3e67638ca9c41965da2c18166c1e88be1f78d2d39b0cc23f5,root_family_id
99ef37e54897aa8d,99ef37e54897aa8d5fc2848eaeb4c2c308468b6d6d82ae50c4b9408c937542ca,1,L2RAR1_COMM_02_510000_r01,L2RAR1_COMM_02_510000,dev_select,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_02_510000/rollout_01/observations_dense.jsonl,576517e27efa4f45e7896f4b66f47b1b5cfa53008305d7bad82e3cab639068fd,root_family_id
9aa60469586955ce,9aa60469586955ceefd205807e131ebb9829cc98dfe4c1ed11b6bf38eecabc92,1,L2RAR1_NORM_02_510000_r01,L2RAR1_NORM_02_510000,dev_select,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_02_510000/rollout_01/observations_dense.jsonl,89a6b0cd32574e519bf0830da37326440ff622dfde626e2cc21ca42ec519b4bd,root_family_id
9ae601e26b2009ec,9ae601e26b2009ecf511109ff8dae6b03950c21244f5574f78e92cc7cc994bb5,1,L2RAR1_NORM_02_510000_r02,L2RAR1_NORM_02_510000,dev_select,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_02_510000/rollout_02/observations_dense.jsonl,cfd839297496d03d66f01a238949a52f624b4b662fa3308fa97ec630f621b778,root_family_id
9c3b2067defeb6f6,9c3b2067defeb6f6520bb4e8e88ded5627e0ab9c1d1fe019eb0b36b07ecee908,1,L2RAR1_HIST_00_510000_r00,L2RAR1_HIST_00_510000,dev_fit,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_00_510000/rollout_00/observations_dense.jsonl,b1318d73b6091515e8562ff9305a31007409058b8a394e3ea13ca4a96ea8e9ac,root_family_id
9f2a3a06d3585b32,9f2a3a06d3585b324cf5c55d682a54b9b34783e1ea4b2366b0b915da48cab4d1,1,L2RAR1_LONG_00_510000_r00,L2RAR1_LONG_00_510000,dev_fit,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_00_510000/rollout_00/observations_dense.jsonl,b1318d73b6091515e8562ff9305a31007409058b8a394e3ea13ca4a96ea8e9ac,root_family_id
a04d9132329bcfaf,a04d9132329bcfafd173fc0d3dd4aa93e1f63ae21bb13a56b302e68803dfb601,1,L2RAR1_LOSS_01_510000_r01,L2RAR1_LOSS_01_510000,dev_fit,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_01_510000/rollout_01/observations_dense.jsonl,5d502c0870129ddc06f8345f32a608681419c6e4e65d41add3716c44524f1578,root_family_id
a0926f2ebd5e7cfb,a0926f2ebd5e7cfb834169af3ad7ea27c5790a81d94081b235b4e6071c83498a,1,L2RAR1_TOUC_00_510000_r00,L2RAR1_TOUC_00_510000,dev_fit,touch_without_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_TOUC_00_510000/rollout_00/observations_dense.jsonl,b10c11743e270df74b230a9dd492ea568abff4f239efc6eb31643723a58e1ee7,root_family_id
a1f1f9c2d23282cf,a1f1f9c2d23282cf5a5855542b06f984dde3f44231a12b9f7998dd68379a69cb,1,L2RAR1_COMM_00_510000_r03,L2RAR1_COMM_00_510000,dev_fit,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_00_510000/rollout_03/observations_dense.jsonl,5564f1d727f01a9a65140b21897736ab5dc1e1f1e9719514a67f79358ade4ffc,root_family_id
a23717633639a33f,a23717633639a33fcfad236d784d1780ff029962334cdb9c2bdb17fcda12ad2a,1,L2RAR1_LOSS_02_510000_r03,L2RAR1_LOSS_02_510000,dev_select,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_02_510000/rollout_03/observations_dense.jsonl,f68018ceda05af296885e4be5c4202d06435bca7231a9b4443b0d128a620cfec,root_family_id
a2768425bfc8096f,a2768425bfc8096f96460b65022341a24070a68db472dbed55d4717d1fcc3b82,1,L2RAR1_BRIE_01_510000_r00,L2RAR1_BRIE_01_510000,dev_fit,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_01_510000/rollout_00/observations_dense.jsonl,3a6cb18b522e0700ff09cd29aa260b3ce4e3a4ae93c0e7bc84a33dc55269d3a1,root_family_id
abb6425930fbe977,abb6425930fbe977ff4355b3b92eb73e0c81b8c89ef956d2cbf59f74e3377753,1,L2RAR1_LONG_03_510000_r00,L2RAR1_LONG_03_510000,dev_select,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_03_510000/rollout_00/observations_dense.jsonl,00ff830440cf4b7eb342450f9302b9f6e06ff609ee502f855deb1ac7ef99b9c2,root_family_id
ac3694af7a84b802,ac3694af7a84b802b0843abffb32d0dc3693f1b86addc934e87f8d8c2786070d,1,L2RAR1_COMM_01_510000_r01,L2RAR1_COMM_01_510000,dev_fit,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_01_510000/rollout_01/observations_dense.jsonl,4bca0d24e3ddaa058abfc3715e3562208e2f9a8bd176941b40ee76c925b71cab,root_family_id
b13edb34c75443c6,b13edb34c75443c63f8aa61682d62708bcc07fb991931686cbcc7d6d4ae86e69,1,L2RAR1_HIST_01_510000_r01,L2RAR1_HIST_01_510000,dev_fit,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_01_510000/rollout_01/observations_dense.jsonl,9a5d973bee6f5db4321e77bd2b9dd4f7c9fbefac7c96a7d4317eb8f814cdc408,root_family_id
b6236a8170c85da7,b6236a8170c85da7b39328f15cf7faf65c19f5cbf9931d69995f2ee1434a3ade,1,L2RAR1_COMM_03_510000_r01,L2RAR1_COMM_03_510000,dev_select,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_03_510000/rollout_01/observations_dense.jsonl,f931daf1395160762a25f092e44c3888ef6a5d15eaf25fb11c2ee1d2c4d9d5a9,root_family_id
