rollout_id	view	path	sha256
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0003.jpg	3207a964eca80fed648d6518c39c3ff9b573c720e89b004333e38b000530ffba
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0004.jpg	51c472118eb5e856f57ae873fc0614ce421d8e6aa5198fbc4d02806b23dbbe42
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0004.jpg	7f080e43a47eae49192de2703655133aba64d7f38cdcf663101f7eeb0f93858f
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0005.jpg	51c472118eb5e856f57ae873fc0614ce421d8e6aa5198fbc4d02806b23dbbe42
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0005.jpg	7f080e43a47eae49192de2703655133aba64d7f38cdcf663101f7eeb0f93858f
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0006.jpg	af698017f80cfdd5a4890d322460f981dd1c82f513b682949eee8e5309fc7c18
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0006.jpg	083abc9900114af5fa21af2db41bde7cf14355829507bd2c9291125dade4b1e9
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0007.jpg	05a73d8827299fa493310b8af1b942dfca89f85626d7965642eebbbaebca924f
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0007.jpg	c4eb7579615f787b94e2b2d528a654d30a40380a70704159fe8746db18df3bec
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0008.jpg	11d5139afe2ff22369cc86f78e8d6b2049d43b45efe9237f12936c6e3f951b18
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0008.jpg	3931d4b379702a9ad4e6ab3a1244909111bf8880a122aa9a7e2cf0d3814dd808
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0009.jpg	ba009c559b681b74677148c34a0b5761833ab805b20b603b11bd16cfa9ba8791
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0009.jpg	2e210606959926e47c92dbca62a4e2c102f28b87c8328d1cda528866dc3ed986
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0010.jpg	47351450352cba981b7c4c74eba7b2ffed246b6b40c6a9b1f7ee8a5f372aad82
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0010.jpg	033e2a862372066ff522b8fc806a6185c58a63fb33d9632de4791763251e8f0c
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0011.jpg	8bee21c5af96211efed8c2fe5a61572748fd802bfae7e05357912ffc8c22b23f
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0011.jpg	ccaf1bdc82215a36f2c793c9dadbf9e248f6289e6b7eb49271df2f81c7e09cb8
L2D_02_05_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/front/frame_0012.jpg	26aa5b29aa86ca12e72a8ab3c928208b4760fc8f2a65955f3b24cadd60846504
L2D_02_05_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_02/rgb/side/frame_0012.jpg	d5b27b767a4813e2fe0c6816e366fcd5eacbce8f219274a75d094df3e614fcde
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0000.jpg	982911371639218c0b8b2e8b947f1800679edfa0cd6c61ce4dd50d9186348a1d
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0000.jpg	01b795d1f8b5140c0f9464a12de1a0b0b685b03cdfc89cc951370c998b463e06
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0001.jpg	90de23fd6455e5f39c439365940b78e83a9a5f199935ff80a8c42138812174db
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0001.jpg	37d2ea01cde76f0dec68b1f06c51ddefa58ba36be4c24505d13bb7ec83ffb95f
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0002.jpg	df837ebf461958f589abbc8768a029fdd24e15f9167f98979d67e43f8c09042c
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0002.jpg	2e90406fbeadd71c149ae78dac45a0f553f600facde002a13a424def1c19ba7f
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0003.jpg	280a37593cecf726d4119d6a79557a454c64a0c58cd6d1680e3080d12c70edcc
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0003.jpg	3207a964eca80fed648d6518c39c3ff9b573c720e89b004333e38b000530ffba
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0004.jpg	51c472118eb5e856f57ae873fc0614ce421d8e6aa5198fbc4d02806b23dbbe42
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0004.jpg	7f080e43a47eae49192de2703655133aba64d7f38cdcf663101f7eeb0f93858f
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0005.jpg	51c472118eb5e856f57ae873fc0614ce421d8e6aa5198fbc4d02806b23dbbe42
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0005.jpg	7f080e43a47eae49192de2703655133aba64d7f38cdcf663101f7eeb0f93858f
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0006.jpg	af698017f80cfdd5a4890d322460f981dd1c82f513b682949eee8e5309fc7c18
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0006.jpg	083abc9900114af5fa21af2db41bde7cf14355829507bd2c9291125dade4b1e9
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0007.jpg	05a73d8827299fa493310b8af1b942dfca89f85626d7965642eebbbaebca924f
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0007.jpg	c4eb7579615f787b94e2b2d528a654d30a40380a70704159fe8746db18df3bec
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0008.jpg	11d5139afe2ff22369cc86f78e8d6b2049d43b45efe9237f12936c6e3f951b18
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0008.jpg	3931d4b379702a9ad4e6ab3a1244909111bf8880a122aa9a7e2cf0d3814dd808
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0009.jpg	ba009c559b681b74677148c34a0b5761833ab805b20b603b11bd16cfa9ba8791
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0009.jpg	2e210606959926e47c92dbca62a4e2c102f28b87c8328d1cda528866dc3ed986
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0010.jpg	47351450352cba981b7c4c74eba7b2ffed246b6b40c6a9b1f7ee8a5f372aad82
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0010.jpg	033e2a862372066ff522b8fc806a6185c58a63fb33d9632de4791763251e8f0c
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0011.jpg	8bee21c5af96211efed8c2fe5a61572748fd802bfae7e05357912ffc8c22b23f
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0011.jpg	ccaf1bdc82215a36f2c793c9dadbf9e248f6289e6b7eb49271df2f81c7e09cb8
L2D_02_05_220710_r03	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/front/frame_0012.jpg	26aa5b29aa86ca12e72a8ab3c928208b4760fc8f2a65955f3b24cadd60846504
L2D_02_05_220710_r03	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_02_05_220710/rollout_03/rgb/side/frame_0012.jpg	d5b27b767a4813e2fe0c6816e366fcd5eacbce8f219274a75d094df3e614fcde
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0000.jpg	e521b7512101f5a508cbdddd456431bc3d312ea7cbc9020699cda9d22076026d
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0000.jpg	f298a18f66ab012757cf5fd0b2a6ef05d6e49f602e84123b767d70b55bc223ee
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0001.jpg	22e65f5c25686fd0e16bd82b4f87c16299bfa0856124e4a219c69edb172691e7
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0001.jpg	4666d00216527224292aea3063001887899a5857e2e14e517fb421e6bed12dde
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0002.jpg	3d36b59e621b95f704252018099c3da3e1da8cc3b904aa65ce24da5cfcca1fd2
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0002.jpg	482a99980d3ad30127f589a25ed42a3581ac064a58e4746bbb948bc8cd7652a8
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0003.jpg	0716f3c9d4316df23a5a1559cc2a86cfb9fe2cfae1cbe320b8d125b0f44f1b56
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0003.jpg	3acad2c786e8e5d319a4007d0b4e4fad591953f3325361811bd088ccff12c264
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0004.jpg	b9df3b43f1dbbfc29031b260d4ebe62cda787910ef4fecabad76fb860d6d3222
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0004.jpg	3d84b0142fd6a3c3ca2bdc6533b78e9b9fe428673c8cdb3d15895a16c70bac2e
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0005.jpg	2464ad0597f771f8d7eaf8388b1796e28d04c3010ac62dfaedd14900eb1e4ebe
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0005.jpg	c5cdfb9d35bd823e77d28335ee92ca992aa4b56500586996a27851030540d2fb
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0006.jpg	2464ad0597f771f8d7eaf8388b1796e28d04c3010ac62dfaedd14900eb1e4ebe
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0006.jpg	c5cdfb9d35bd823e77d28335ee92ca992aa4b56500586996a27851030540d2fb
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0007.jpg	c763ecf2f77775ad610902990ec9bb729816515e4ef1b264644a169ad4a5a359
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0007.jpg	96f17cda2d6bfcf1ef6c7fb6e9207a04dfd177325eda84e38b59e4d61ae35d51
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0008.jpg	11bc66b786decf8a3cd9b889db7b58753e3d0f8d510200645a1982bb6835973f
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0008.jpg	76f7828ffce75fb7f819631bb0ec1ce9b5a76e374d20459d9a66ed2543b8f732
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0009.jpg	e0f7f60195dd9259fadd91f88fd124d909a22ec8a9908c54a461c7642a5d3f7f
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0009.jpg	ea635fcc106b05fb2e8dfed8e0a8079777f00ae447a9c8692bd6a0dbc72b2c6e
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0010.jpg	b3e0c1100ca066cbd3452bfde3298db51d755cbee538aed5f394ece311e578de
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0010.jpg	c33cef9a57f2d6c877934a2741a532400d1c79a40b26aa2ed4b99993f65c8832
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0011.jpg	963cb4854bb34849b05c8eb44b3d64d8c2117e056d729b6ddc6c68bea920226f
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0011.jpg	7dc88802d593417391a6618fb9c6a43a4ecf5f84b566353230f158baec97d7b2
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0012.jpg	eef48913172923dc40ba6d4fe065e35b5f82713a183745ef9e00d12aa7b5ee23
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0012.jpg	6a5d3673127a730c18b296c14354f6dd6161033cc1879ae590e21a03de1b0e90
L2D_03_00_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/front/frame_0013.jpg	3120ccee3d96030e74178a63f8fdf836d1b736f4fd2cee98ed8a69b283679c73
L2D_03_00_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_00/rgb/side/frame_0013.jpg	b7cccff9c2e0fdb5ca40917c035f3a776fb073f2b78deaf747d62db68856caf1
L2D_03_00_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/front/frame_0000.jpg	e521b7512101f5a508cbdddd456431bc3d312ea7cbc9020699cda9d22076026d
L2D_03_00_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/side/frame_0000.jpg	f298a18f66ab012757cf5fd0b2a6ef05d6e49f602e84123b767d70b55bc223ee
L2D_03_00_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/front/frame_0001.jpg	22e65f5c25686fd0e16bd82b4f87c16299bfa0856124e4a219c69edb172691e7
L2D_03_00_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/side/frame_0001.jpg	4666d00216527224292aea3063001887899a5857e2e14e517fb421e6bed12dde
L2D_03_00_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/front/frame_0002.jpg	3d36b59e621b95f704252018099c3da3e1da8cc3b904aa65ce24da5cfcca1fd2
L2D_03_00_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/side/frame_0002.jpg	482a99980d3ad30127f589a25ed42a3581ac064a58e4746bbb948bc8cd7652a8
L2D_03_00_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/front/frame_0003.jpg	0716f3c9d4316df23a5a1559cc2a86cfb9fe2cfae1cbe320b8d125b0f44f1b56
L2D_03_00_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/side/frame_0003.jpg	3acad2c786e8e5d319a4007d0b4e4fad591953f3325361811bd088ccff12c264
L2D_03_00_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/front/frame_0004.jpg	b9df3b43f1dbbfc29031b260d4ebe62cda787910ef4fecabad76fb860d6d3222
L2D_03_00_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/side/frame_0004.jpg	3d84b0142fd6a3c3ca2bdc6533b78e9b9fe428673c8cdb3d15895a16c70bac2e
L2D_03_00_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/front/frame_0005.jpg	2464ad0597f771f8d7eaf8388b1796e28d04c3010ac62dfaedd14900eb1e4ebe
L2D_03_00_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/side/frame_0005.jpg	c5cdfb9d35bd823e77d28335ee92ca992aa4b56500586996a27851030540d2fb
L2D_03_00_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_03_00_220710/rollout_01/rgb/front/frame_0006.jpg	2464ad0597f771f8d7eaf8388b1796e28d04c3010ac62dfaedd14900eb1e4ebe
