boundary_source,segment_id,root_family_id,episode_id,split,start_t,end_t,segment_return,dominant_gold_event,event_purity,contains_failure,contains_recovery,contains_success,mixed_failure_recovery
gold,formal_u2_family_025_r01_gold_4,u2_family_025,formal_u2_family_025_r01,train,6,6,0.0,5,1.0,False,True,False,False
gold,formal_u2_family_025_r01_gold_5,u2_family_025,formal_u2_family_025_r01,train,7,27,0.4710789620876312,0,1.0,False,False,True,False
gold,formal_u2_family_025_r01_gold_6,u2_family_025,formal_u2_family_025_r01,train,28,29,0.0043647438287734985,0,1.0,False,False,True,False
gold,formal_u2_family_025_r02_gold_0,u2_family_025,formal_u2_family_025_r02,train,0,1,-0.0027922391891479492,0,1.0,False,False,False,False
gold,formal_u2_family_025_r02_gold_1,u2_family_025,formal_u2_family_025_r02,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_025_r02_gold_2,u2_family_025,formal_u2_family_025_r02,train,3,6,-0.0032005906105041504,0,1.0,False,False,False,False
gold,formal_u2_family_025_r02_gold_3,u2_family_025,formal_u2_family_025_r02,train,7,24,0.9477578401565552,0,1.0,False,False,True,False
gold,formal_u2_family_025_r02_gold_4,u2_family_025,formal_u2_family_025_r02,train,25,26,0.005915403366088867,0,1.0,False,False,True,False
gold,formal_u2_family_025_r03_gold_0,u2_family_025,formal_u2_family_025_r03,train,0,1,3.0368566513061523e-05,0,1.0,False,False,False,False
gold,formal_u2_family_025_r03_gold_1,u2_family_025,formal_u2_family_025_r03,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_025_r03_gold_2,u2_family_025,formal_u2_family_025_r03,train,3,5,-0.003293931484222412,0,1.0,False,False,False,False
gold,formal_u2_family_025_r03_gold_3,u2_family_025,formal_u2_family_025_r03,train,6,22,0.9430903196334839,0,1.0,False,False,True,False
gold,formal_u2_family_025_r03_gold_4,u2_family_025,formal_u2_family_025_r03,train,23,24,0.0048838406801223755,0,1.0,False,False,True,False
gold,formal_u2_family_025_r04_gold_0,u2_family_025,formal_u2_family_025_r04,train,0,1,0.015213608741760254,0,1.0,False,False,False,False
gold,formal_u2_family_025_r04_gold_1,u2_family_025,formal_u2_family_025_r04,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_025_r04_gold_2,u2_family_025,formal_u2_family_025_r04,train,3,5,-0.0031655430793762207,0,1.0,False,False,False,False
gold,formal_u2_family_025_r04_gold_3,u2_family_025,formal_u2_family_025_r04,train,6,25,0.9421812891960144,0,1.0,False,False,True,False
gold,formal_u2_family_025_r04_gold_4,u2_family_025,formal_u2_family_025_r04,train,26,27,0.00821058452129364,0,1.0,False,False,True,False
gold,formal_u2_family_025_r05_gold_0,u2_family_025,formal_u2_family_025_r05,train,0,1,0.021908462047576904,0,1.0,False,False,False,False
gold,formal_u2_family_025_r05_gold_1,u2_family_025,formal_u2_family_025_r05,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_025_r05_gold_2,u2_family_025,formal_u2_family_025_r05,train,3,5,-0.0039504170417785645,0,1.0,False,False,False,False
gold,formal_u2_family_025_r05_gold_3,u2_family_025,formal_u2_family_025_r05,train,6,27,0.9427942037582397,0,1.0,False,False,True,False
gold,formal_u2_family_025_r05_gold_4,u2_family_025,formal_u2_family_025_r05,train,28,29,0.003841385245323181,0,1.0,False,False,True,False
gold,formal_u2_family_026_r00_gold_0,u2_family_026,formal_u2_family_026_r00,train,0,1,-0.0017668306827545166,0,1.0,False,False,False,False
gold,formal_u2_family_026_r00_gold_1,u2_family_026,formal_u2_family_026_r00,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_026_r00_gold_2,u2_family_026,formal_u2_family_026_r00,train,3,4,0.47859397530555725,0,1.0,True,False,False,False
gold,formal_u2_family_026_r00_gold_3,u2_family_026,formal_u2_family_026_r00,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_026_r00_gold_4,u2_family_026,formal_u2_family_026_r00,train,6,6,0.0,5,1.0,False,True,False,False
gold,formal_u2_family_026_r00_gold_5,u2_family_026,formal_u2_family_026_r00,train,7,8,0.056640878319740295,0,1.0,False,False,False,False
gold,formal_u2_family_026_r00_gold_6,u2_family_026,formal_u2_family_026_r00,train,9,24,0.36915284395217896,0,1.0,False,False,True,False
gold,formal_u2_family_026_r00_gold_7,u2_family_026,formal_u2_family_026_r00,train,25,26,0.004515781998634338,0,1.0,False,False,True,False
gold,formal_u2_family_026_r01_gold_0,u2_family_026,formal_u2_family_026_r01,train,0,1,-0.011739075183868408,0,1.0,False,False,False,False
gold,formal_u2_family_026_r01_gold_1,u2_family_026,formal_u2_family_026_r01,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_026_r01_gold_2,u2_family_026,formal_u2_family_026_r01,train,3,4,0.47489362955093384,0,1.0,True,False,False,False
gold,formal_u2_family_026_r01_gold_3,u2_family_026,formal_u2_family_026_r01,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_026_r01_gold_4,u2_family_026,formal_u2_family_026_r01,train,6,6,0.0,5,1.0,False,True,False,False
gold,formal_u2_family_026_r01_gold_5,u2_family_026,formal_u2_family_026_r01,train,7,9,0.09797507524490356,0,1.0,False,False,False,False
gold,formal_u2_family_026_r01_gold_6,u2_family_026,formal_u2_family_026_r01,train,10,28,0.3651573657989502,0,1.0,False,False,True,False
gold,formal_u2_family_026_r01_gold_7,u2_family_026,formal_u2_family_026_r01,train,29,30,0.009490296244621277,0,1.0,False,False,True,False
gold,formal_u2_family_026_r02_gold_0,u2_family_026,formal_u2_family_026_r02,train,0,1,0.0036315619945526123,0,1.0,False,False,False,False
gold,formal_u2_family_026_r02_gold_1,u2_family_026,formal_u2_family_026_r02,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_026_r02_gold_2,u2_family_026,formal_u2_family_026_r02,train,3,4,0.465033620595932,0,1.0,True,False,False,False
gold,formal_u2_family_026_r02_gold_3,u2_family_026,formal_u2_family_026_r02,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_026_r02_gold_4,u2_family_026,formal_u2_family_026_r02,train,6,6,0.0,5,1.0,False,True,False,False
gold,formal_u2_family_026_r02_gold_5,u2_family_026,formal_u2_family_026_r02,train,7,7,0.0,6,1.0,False,False,False,False
gold,formal_u2_family_026_r02_gold_6,u2_family_026,formal_u2_family_026_r02,train,8,26,0.4167194366455078,0,1.0,False,False,True,False
gold,formal_u2_family_026_r02_gold_7,u2_family_026,formal_u2_family_026_r02,train,27,28,0.0038635283708572388,0,1.0,False,False,True,False
gold,formal_u2_family_026_r03_gold_0,u2_family_026,formal_u2_family_026_r03,train,0,1,0.014489173889160156,0,1.0,False,False,False,False
gold,formal_u2_family_026_r03_gold_1,u2_family_026,formal_u2_family_026_r03,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_026_r03_gold_2,u2_family_026,formal_u2_family_026_r03,train,3,4,0.47445833683013916,0,1.0,True,False,False,False
gold,formal_u2_family_026_r03_gold_3,u2_family_026,formal_u2_family_026_r03,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_026_r03_gold_4,u2_family_026,formal_u2_family_026_r03,train,6,6,0.0,5,1.0,False,True,False,False
gold,formal_u2_family_026_r03_gold_5,u2_family_026,formal_u2_family_026_r03,train,7,7,0.0,6,1.0,False,False,False,False
gold,formal_u2_family_026_r03_gold_6,u2_family_026,formal_u2_family_026_r03,train,8,22,0.4157257080078125,0,1.0,False,False,True,False
gold,formal_u2_family_026_r03_gold_7,u2_family_026,formal_u2_family_026_r03,train,23,24,0.01011909544467926,0,1.0,False,False,True,False
gold,formal_u2_family_026_r04_gold_0,u2_family_026,formal_u2_family_026_r04,train,0,1,-0.004450321197509766,0,1.0,False,False,False,False
gold,formal_u2_family_026_r04_gold_1,u2_family_026,formal_u2_family_026_r04,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_026_r04_gold_2,u2_family_026,formal_u2_family_026_r04,train,3,4,0.4686294198036194,0,1.0,True,False,False,False
gold,formal_u2_family_026_r04_gold_3,u2_family_026,formal_u2_family_026_r04,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_026_r04_gold_4,u2_family_026,formal_u2_family_026_r04,train,6,6,0.0,5,1.0,False,True,False,False
gold,formal_u2_family_026_r04_gold_5,u2_family_026,formal_u2_family_026_r04,train,7,9,0.09931126236915588,0,1.0,False,False,False,False
gold,formal_u2_family_026_r04_gold_6,u2_family_026,formal_u2_family_026_r04,train,10,21,0.3353745639324188,0,1.0,False,False,True,False
gold,formal_u2_family_026_r04_gold_7,u2_family_026,formal_u2_family_026_r04,train,22,23,0.006308913230895996,0,1.0,False,False,True,False
gold,formal_u2_family_026_r05_gold_0,u2_family_026,formal_u2_family_026_r05,train,0,1,0.01425066590309143,0,1.0,False,False,False,False
gold,formal_u2_family_026_r05_gold_1,u2_family_026,formal_u2_family_026_r05,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_026_r05_gold_2,u2_family_026,formal_u2_family_026_r05,train,3,4,0.47751694917678833,0,1.0,True,False,False,False
gold,formal_u2_family_026_r05_gold_3,u2_family_026,formal_u2_family_026_r05,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_026_r05_gold_4,u2_family_026,formal_u2_family_026_r05,train,6,6,0.0,5,1.0,False,True,False,False
gold,formal_u2_family_026_r05_gold_5,u2_family_026,formal_u2_family_026_r05,train,7,8,0.05814594030380249,0,1.0,False,False,False,False
gold,formal_u2_family_026_r05_gold_6,u2_family_026,formal_u2_family_026_r05,train,9,25,0.3796522617340088,0,1.0,False,False,True,False
gold,formal_u2_family_026_r05_gold_7,u2_family_026,formal_u2_family_026_r05,train,26,27,0.008705556392669678,0,1.0,False,False,True,False
gold,formal_u2_family_027_r00_gold_0,u2_family_027,formal_u2_family_027_r00,train,0,1,-0.016477376222610474,0,1.0,False,False,False,False
gold,formal_u2_family_027_r00_gold_1,u2_family_027,formal_u2_family_027_r00,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_027_r00_gold_2,u2_family_027,formal_u2_family_027_r00,train,3,5,-0.002982497215270996,0,1.0,False,False,False,False
gold,formal_u2_family_027_r00_gold_3,u2_family_027,formal_u2_family_027_r00,train,6,21,0.9414443969726562,0,1.0,False,False,True,False
gold,formal_u2_family_027_r00_gold_4,u2_family_027,formal_u2_family_027_r00,train,22,23,0.004546076059341431,0,1.0,False,False,True,False
gold,formal_u2_family_027_r01_gold_0,u2_family_027,formal_u2_family_027_r01,train,0,1,-0.009077012538909912,0,1.0,False,False,False,False
gold,formal_u2_family_027_r01_gold_1,u2_family_027,formal_u2_family_027_r01,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_027_r01_gold_2,u2_family_027,formal_u2_family_027_r01,train,3,6,-0.0037976503372192383,0,1.0,False,False,False,False
gold,formal_u2_family_027_r01_gold_3,u2_family_027,formal_u2_family_027_r01,train,7,25,0.9436913728713989,0,1.0,False,False,True,False
gold,formal_u2_family_027_r01_gold_4,u2_family_027,formal_u2_family_027_r01,train,26,27,0.004244610667228699,0,1.0,False,False,True,False
gold,formal_u2_family_027_r02_gold_0,u2_family_027,formal_u2_family_027_r02,train,0,1,0.02406066656112671,0,1.0,False,False,False,False
gold,formal_u2_family_027_r02_gold_1,u2_family_027,formal_u2_family_027_r02,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_027_r02_gold_2,u2_family_027,formal_u2_family_027_r02,train,3,5,-0.0025678277015686035,0,1.0,False,False,False,False
gold,formal_u2_family_027_r02_gold_3,u2_family_027,formal_u2_family_027_r02,train,6,23,0.9422515630722046,0,1.0,False,False,True,False
gold,formal_u2_family_027_r02_gold_4,u2_family_027,formal_u2_family_027_r02,train,24,25,0.0077096521854400635,0,1.0,False,False,True,False
gold,formal_u2_family_027_r03_gold_0,u2_family_027,formal_u2_family_027_r03,train,0,1,-0.0317969024181366,0,1.0,False,False,False,False
gold,formal_u2_family_027_r03_gold_1,u2_family_027,formal_u2_family_027_r03,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_027_r03_gold_2,u2_family_027,formal_u2_family_027_r03,train,3,6,-0.0030726194381713867,0,1.0,False,False,False,False
gold,formal_u2_family_027_r03_gold_3,u2_family_027,formal_u2_family_027_r03,train,7,25,0.9449498653411865,0,1.0,False,False,True,False
gold,formal_u2_family_027_r03_gold_4,u2_family_027,formal_u2_family_027_r03,train,26,27,0.0044231414794921875,0,1.0,False,False,True,False
gold,formal_u2_family_027_r04_gold_0,u2_family_027,formal_u2_family_027_r04,train,0,1,0.001257091760635376,0,1.0,False,False,False,False
gold,formal_u2_family_027_r04_gold_1,u2_family_027,formal_u2_family_027_r04,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_027_r04_gold_2,u2_family_027,formal_u2_family_027_r04,train,3,5,-0.0037183165550231934,0,1.0,False,False,False,False
gold,formal_u2_family_027_r04_gold_3,u2_family_027,formal_u2_family_027_r04,train,6,23,0.9450223445892334,0,1.0,False,False,True,False
gold,formal_u2_family_027_r04_gold_4,u2_family_027,formal_u2_family_027_r04,train,24,25,0.005059882998466492,0,1.0,False,False,True,False
gold,formal_u2_family_027_r05_gold_0,u2_family_027,formal_u2_family_027_r05,train,0,1,-0.0002664327621459961,0,1.0,False,False,False,False
gold,formal_u2_family_027_r05_gold_1,u2_family_027,formal_u2_family_027_r05,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_027_r05_gold_2,u2_family_027,formal_u2_family_027_r05,train,3,5,-0.0036722421646118164,0,1.0,False,False,False,False
gold,formal_u2_family_027_r05_gold_3,u2_family_027,formal_u2_family_027_r05,train,6,24,0.9424387812614441,0,1.0,False,False,True,False
gold,formal_u2_family_027_r05_gold_4,u2_family_027,formal_u2_family_027_r05,train,25,26,0.004371747374534607,0,1.0,False,False,True,False
gold,formal_u2_family_028_r00_gold_0,u2_family_028,formal_u2_family_028_r00,train,0,0,0.0,1,1.0,False,False,False,False
gold,formal_u2_family_028_r00_gold_1,u2_family_028,formal_u2_family_028_r00,train,1,1,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_028_r00_gold_2,u2_family_028,formal_u2_family_028_r00,train,2,5,-0.005122005939483643,0,1.0,True,False,False,False
gold,formal_u2_family_028_r01_gold_0,u2_family_028,formal_u2_family_028_r01,train,0,1,0.00823134183883667,0,1.0,False,False,False,False
gold,formal_u2_family_028_r01_gold_1,u2_family_028,formal_u2_family_028_r01,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_028_r01_gold_2,u2_family_028,formal_u2_family_028_r01,train,3,6,-0.004078865051269531,0,1.0,True,False,False,False
gold,formal_u2_family_028_r02_gold_0,u2_family_028,formal_u2_family_028_r02,train,0,1,-0.003331989049911499,0,1.0,False,False,False,False
gold,formal_u2_family_028_r02_gold_1,u2_family_028,formal_u2_family_028_r02,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_028_r02_gold_2,u2_family_028,formal_u2_family_028_r02,train,3,6,-0.0028533935546875,0,1.0,True,False,False,False
gold,formal_u2_family_028_r03_gold_0,u2_family_028,formal_u2_family_028_r03,train,0,1,0.00452876091003418,0,1.0,False,False,False,False
gold,formal_u2_family_028_r03_gold_1,u2_family_028,formal_u2_family_028_r03,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_028_r03_gold_2,u2_family_028,formal_u2_family_028_r03,train,3,6,-0.005248069763183594,0,1.0,True,False,False,False
gold,formal_u2_family_028_r04_gold_0,u2_family_028,formal_u2_family_028_r04,train,0,1,0.002896338701248169,0,1.0,False,False,False,False
gold,formal_u2_family_028_r04_gold_1,u2_family_028,formal_u2_family_028_r04,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_028_r04_gold_2,u2_family_028,formal_u2_family_028_r04,train,3,6,-0.0044026970863342285,0,1.0,True,False,False,False
gold,formal_u2_family_028_r05_gold_0,u2_family_028,formal_u2_family_028_r05,train,0,1,-0.009698033332824707,0,1.0,False,False,False,False
gold,formal_u2_family_028_r05_gold_1,u2_family_028,formal_u2_family_028_r05,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_028_r05_gold_2,u2_family_028,formal_u2_family_028_r05,train,3,6,-0.006171524524688721,0,1.0,True,False,False,False
gold,formal_u2_family_029_r00_gold_0,u2_family_029,formal_u2_family_029_r00,train,0,9,0.06525677442550659,0,1.0,False,False,False,False
gold,formal_u2_family_029_r00_gold_1,u2_family_029,formal_u2_family_029_r00,train,10,10,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_029_r00_gold_2,u2_family_029,formal_u2_family_029_r00,train,11,13,0.06168539822101593,0,1.0,False,False,False,False
gold,formal_u2_family_029_r00_gold_3,u2_family_029,formal_u2_family_029_r00,train,14,34,0.38068193197250366,0,1.0,False,False,True,False
gold,formal_u2_family_029_r00_gold_4,u2_family_029,formal_u2_family_029_r00,train,35,36,0.006390213966369629,0,1.0,False,False,True,False
gold,formal_u2_family_029_r01_gold_0,u2_family_029,formal_u2_family_029_r01,train,0,5,-0.0006630420684814453,0,1.0,False,False,False,False
gold,formal_u2_family_029_r01_gold_1,u2_family_029,formal_u2_family_029_r01,train,6,8,0.029459834098815918,0,1.0,False,False,False,False
gold,formal_u2_family_029_r01_gold_2,u2_family_029,formal_u2_family_029_r01,train,9,9,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_029_r01_gold_3,u2_family_029,formal_u2_family_029_r01,train,10,15,0.10432037711143494,0,1.0,False,False,False,False
gold,formal_u2_family_029_r01_gold_4,u2_family_029,formal_u2_family_029_r01,train,16,32,0.3629190921783447,0,1.0,False,False,True,False
gold,formal_u2_family_029_r01_gold_5,u2_family_029,formal_u2_family_029_r01,train,33,34,0.005176857113838196,0,1.0,False,False,True,False
gold,formal_u2_family_029_r02_gold_0,u2_family_029,formal_u2_family_029_r02,train,0,9,0.06944677233695984,0,1.0,False,False,False,False
gold,formal_u2_family_029_r02_gold_1,u2_family_029,formal_u2_family_029_r02,train,10,10,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_029_r02_gold_2,u2_family_029,formal_u2_family_029_r02,train,11,13,0.0756760835647583,0,1.0,False,False,False,False
gold,formal_u2_family_029_r02_gold_3,u2_family_029,formal_u2_family_029_r02,train,14,28,0.3597288131713867,0,1.0,False,False,True,False
gold,formal_u2_family_029_r02_gold_4,u2_family_029,formal_u2_family_029_r02,train,29,30,0.007121577858924866,0,1.0,False,False,True,False
gold,formal_u2_family_029_r03_gold_0,u2_family_029,formal_u2_family_029_r03,train,0,7,-0.003353595733642578,0,1.0,False,False,False,False
gold,formal_u2_family_029_r03_gold_1,u2_family_029,formal_u2_family_029_r03,train,8,9,0.017282962799072266,0,1.0,False,False,False,False
gold,formal_u2_family_029_r03_gold_2,u2_family_029,formal_u2_family_029_r03,train,10,10,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_029_r03_gold_3,u2_family_029,formal_u2_family_029_r03,train,11,15,0.08258217573165894,0,1.0,False,False,False,False
gold,formal_u2_family_029_r03_gold_4,u2_family_029,formal_u2_family_029_r03,train,16,32,0.3695942163467407,0,1.0,False,False,True,False
gold,formal_u2_family_029_r03_gold_5,u2_family_029,formal_u2_family_029_r03,train,33,34,0.007271036505699158,0,1.0,False,False,True,False
gold,formal_u2_family_029_r04_gold_0,u2_family_029,formal_u2_family_029_r04,train,0,5,-0.002601146697998047,0,1.0,False,False,False,False
gold,formal_u2_family_029_r04_gold_1,u2_family_029,formal_u2_family_029_r04,train,6,8,0.023088306188583374,0,1.0,False,False,False,False
gold,formal_u2_family_029_r04_gold_2,u2_family_029,formal_u2_family_029_r04,train,9,9,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_029_r04_gold_3,u2_family_029,formal_u2_family_029_r04,train,10,12,0.05630689859390259,0,1.0,False,False,False,False
gold,formal_u2_family_029_r04_gold_4,u2_family_029,formal_u2_family_029_r04,train,13,27,0.40569740533828735,0,1.0,False,False,True,False
gold,formal_u2_family_029_r04_gold_5,u2_family_029,formal_u2_family_029_r04,train,28,29,0.005728140473365784,0,1.0,False,False,True,False
gold,formal_u2_family_029_r05_gold_0,u2_family_029,formal_u2_family_029_r05,train,0,9,0.06575411558151245,0,1.0,False,False,False,False
gold,formal_u2_family_029_r05_gold_1,u2_family_029,formal_u2_family_029_r05,train,10,10,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_029_r05_gold_2,u2_family_029,formal_u2_family_029_r05,train,11,12,0.03895604610443115,0,1.0,False,False,False,False
gold,formal_u2_family_029_r05_gold_3,u2_family_029,formal_u2_family_029_r05,train,13,33,0.39735937118530273,0,1.0,False,False,True,False
gold,formal_u2_family_029_r05_gold_4,u2_family_029,formal_u2_family_029_r05,train,34,35,0.0046213120222091675,0,1.0,False,False,True,False
gold,formal_u2_family_030_r00_gold_0,u2_family_030,formal_u2_family_030_r00,train,0,1,0.023741334676742554,0,1.0,False,False,False,False
gold,formal_u2_family_030_r00_gold_1,u2_family_030,formal_u2_family_030_r00,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_030_r00_gold_2,u2_family_030,formal_u2_family_030_r00,train,3,21,0.5642553567886353,0,1.0,False,False,True,False
gold,formal_u2_family_030_r00_gold_3,u2_family_030,formal_u2_family_030_r00,train,22,23,-0.0006406307220458984,0,1.0,False,False,True,False
gold,formal_u2_family_030_r01_gold_0,u2_family_030,formal_u2_family_030_r01,train,0,1,0.0007675588130950928,0,1.0,False,False,False,False
gold,formal_u2_family_030_r01_gold_1,u2_family_030,formal_u2_family_030_r01,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_030_r01_gold_2,u2_family_030,formal_u2_family_030_r01,train,3,21,0.5611588358879089,0,1.0,False,False,True,False
gold,formal_u2_family_030_r01_gold_3,u2_family_030,formal_u2_family_030_r01,train,22,23,0.005051612854003906,0,1.0,False,False,True,False
gold,formal_u2_family_030_r02_gold_0,u2_family_030,formal_u2_family_030_r02,train,0,1,0.008606106042861938,0,1.0,False,False,False,False
gold,formal_u2_family_030_r02_gold_1,u2_family_030,formal_u2_family_030_r02,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_030_r02_gold_2,u2_family_030,formal_u2_family_030_r02,train,3,22,0.5682612061500549,0,1.0,False,False,True,False
gold,formal_u2_family_030_r02_gold_3,u2_family_030,formal_u2_family_030_r02,train,23,24,-0.0008720904588699341,0,1.0,False,False,True,False
gold,formal_u2_family_030_r03_gold_0,u2_family_030,formal_u2_family_030_r03,train,0,1,0.004630863666534424,0,1.0,False,False,False,False
gold,formal_u2_family_030_r03_gold_1,u2_family_030,formal_u2_family_030_r03,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_030_r03_gold_2,u2_family_030,formal_u2_family_030_r03,train,3,21,0.554874837398529,0,1.0,False,False,True,False
gold,formal_u2_family_030_r03_gold_3,u2_family_030,formal_u2_family_030_r03,train,22,23,0.0007283240556716919,0,1.0,False,False,True,False
gold,formal_u2_family_030_r04_gold_0,u2_family_030,formal_u2_family_030_r04,train,0,1,-0.008968055248260498,0,1.0,False,False,False,False
gold,formal_u2_family_030_r04_gold_1,u2_family_030,formal_u2_family_030_r04,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_030_r04_gold_2,u2_family_030,formal_u2_family_030_r04,train,3,21,0.5613340139389038,0,1.0,False,False,True,False
gold,formal_u2_family_030_r04_gold_3,u2_family_030,formal_u2_family_030_r04,train,22,23,0.0037746280431747437,0,1.0,False,False,True,False
gold,formal_u2_family_030_r05_gold_0,u2_family_030,formal_u2_family_030_r05,train,0,1,0.009407758712768555,0,1.0,False,False,False,False
gold,formal_u2_family_030_r05_gold_1,u2_family_030,formal_u2_family_030_r05,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_030_r05_gold_2,u2_family_030,formal_u2_family_030_r05,train,3,21,0.572714626789093,0,1.0,False,False,True,False
gold,formal_u2_family_030_r05_gold_3,u2_family_030,formal_u2_family_030_r05,train,22,23,0.005001544952392578,0,1.0,False,False,True,False
gold,formal_u2_family_031_r00_gold_0,u2_family_031,formal_u2_family_031_r00,train,0,1,0.010478615760803223,0,1.0,False,False,False,False
gold,formal_u2_family_031_r00_gold_1,u2_family_031,formal_u2_family_031_r00,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_031_r00_gold_2,u2_family_031,formal_u2_family_031_r00,train,3,19,0.5626052618026733,0,1.0,False,False,True,False
gold,formal_u2_family_031_r00_gold_3,u2_family_031,formal_u2_family_031_r00,train,20,21,0.0024325400590896606,0,1.0,False,False,True,False
gold,formal_u2_family_031_r01_gold_0,u2_family_031,formal_u2_family_031_r01,train,0,1,-0.008623480796813965,0,1.0,False,False,False,False
gold,formal_u2_family_031_r01_gold_1,u2_family_031,formal_u2_family_031_r01,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_031_r01_gold_2,u2_family_031,formal_u2_family_031_r01,train,3,20,0.4932873845100403,0,1.0,False,False,True,False
gold,formal_u2_family_031_r01_gold_3,u2_family_031,formal_u2_family_031_r01,train,21,22,0.0035891979932785034,0,1.0,False,False,True,False
gold,formal_u2_family_031_r02_gold_0,u2_family_031,formal_u2_family_031_r02,train,0,1,0.017395079135894775,0,1.0,False,False,False,False
gold,formal_u2_family_031_r02_gold_1,u2_family_031,formal_u2_family_031_r02,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_031_r02_gold_2,u2_family_031,formal_u2_family_031_r02,train,3,4,0.06618985533714294,0,1.0,True,False,False,False
gold,formal_u2_family_031_r02_gold_3,u2_family_031,formal_u2_family_031_r02,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_031_r02_gold_4,u2_family_031,formal_u2_family_031_r02,train,6,17,0.09346815943717957,0,1.0,False,False,False,False
gold,formal_u2_family_031_r02_gold_5,u2_family_031,formal_u2_family_031_r02,train,18,47,0.03408801555633545,0,1.0,True,False,False,False
gold,formal_u2_family_031_r03_gold_0,u2_family_031,formal_u2_family_031_r03,train,0,1,0.01064211130142212,0,1.0,False,False,False,False
gold,formal_u2_family_031_r03_gold_1,u2_family_031,formal_u2_family_031_r03,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_031_r03_gold_2,u2_family_031,formal_u2_family_031_r03,train,3,4,0.06681051850318909,0,1.0,True,False,False,False
gold,formal_u2_family_031_r03_gold_3,u2_family_031,formal_u2_family_031_r03,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_031_r03_gold_4,u2_family_031,formal_u2_family_031_r03,train,6,6,0.0,5,1.0,False,True,False,False
gold,formal_u2_family_031_r03_gold_5,u2_family_031,formal_u2_family_031_r03,train,7,24,0.42549967765808105,0,1.0,False,False,True,False
gold,formal_u2_family_031_r03_gold_6,u2_family_031,formal_u2_family_031_r03,train,25,26,0.006407156586647034,0,1.0,False,False,True,False
gold,formal_u2_family_031_r04_gold_0,u2_family_031,formal_u2_family_031_r04,train,0,1,0.002054452896118164,0,1.0,False,False,False,False
gold,formal_u2_family_031_r04_gold_1,u2_family_031,formal_u2_family_031_r04,train,2,2,0.0,2,1.0,False,False,False,False
gold,formal_u2_family_031_r04_gold_2,u2_family_031,formal_u2_family_031_r04,train,3,4,0.06634342670440674,0,1.0,True,False,False,False
gold,formal_u2_family_031_r04_gold_3,u2_family_031,formal_u2_family_031_r04,train,5,5,0.0,4,1.0,False,True,False,False
gold,formal_u2_family_031_r04_gold_4,u2_family_031,formal_u2_family_031_r04,train,6,6,0.0,5,1.0,False,True,False,False
